r,z_peak
28.62876254180602,39.13879863565343
28.62876254180602,44.69856791630199
28.62876254180602,34.56772786847678
28.62876254180602,35.39546718945305
28.62876254180602,36.455741278839135
28.62876254180602,37.96188327871862
28.62876254180602,40.607503618055226
28.62876254180602,40.6575210703281
28.62876254180602,40.53940860928535
28.62876254180602,40.79349493978225
28.62876254180602,40.25309032286267
28.62876254180602,41.50096239964855
28.62876254180602,38.973055264491904
28.62876254180602,43.66427389567852
28.62876254180602,35.847731343942066
28.62876254180602,37.07732863904566
28.62876254180602,38.94795140465138
28.62876254180602,43.5776452437171
28.62876254180602,35.954374736882116
28.62876254180602,37.229897598474516
28.62876254180602,39.19804883571817
28.62876254180602,45.292812548448524
28.62876254180602,33.860588625030594
28.62876254180602,34.526827836222836
28.62876254180602,35.34018786454138
28.62876254180602,36.39139714668488
28.62876254180602,37.863213697303955
28.62876254180602,40.385037925649364
28.62876254180602,41.14250258137939
28.62876254180602,39.59141463670075
28.62876254180602,43.83472071296774
28.62876254180602,35.63855623738248
28.62876254180602,36.78700371128104
28.62876254180602,38.465025288103924
28.62876254180602,41.83546703602974
28.62876254180602,38.42788895677247
28.62876254180602,41.730864082850665
28.62876254180602,38.59672002177037
28.729096989966557,35.48767507976206
28.729096989966557,36.551825592548646
28.729096989966557,38.07177655995434
28.729096989966557,40.72430806932084
28.729096989966557,40.79338910887552
28.729096989966557,40.657714748804864
28.729096989966557,40.94458335910623
28.729096989966557,40.32698346373479
28.729096989966557,41.75044551389133
28.729096989966557,38.90100690069711
28.729096989966557,42.99088520419878
28.729096989966557,37.034083120296124
28.729096989966557,38.80549810540035
28.729096989966557,42.682913573465584
28.729096989966557,37.465595377086494
28.729096989966557,39.55498083950214
28.729096989966557,44.99680935602277
28.729096989966557,34.483045440907695
28.729096989966557,35.27475634509821
28.729096989966557,36.27542045514776
28.729096989966557,37.65963312825338
28.729096989966557,39.90350476305025
28.729096989966557,43.10362368434136
28.729096989966557,36.88911884281004
28.729096989966557,38.586045494567884
28.729096989966557,41.98545703977348
28.729096989966557,38.521516960196266
28.729096989966557,41.81263853111974
28.729096989966557,38.79915057008718
28.729096989966557,42.64603442931724
28.729096989966557,37.534987483346484
28.729096989966557,39.67280255927234
28.729096989966557,44.20027926581988
28.729096989966557,35.454327101193826
28.729096989966557,36.51790970422121
28.729096989966557,38.01727490846977
28.729096989966557,40.60611627969863
28.729096989966557,41.05614327127983
28.729096989966557,40.12223033082994
28.729096989966557,42.34174678382683
28.729096989966557,37.9693801694048
28.829431438127088,35.06871741152156
28.829431438127088,35.98842529130521
28.829431438127088,37.22554408881435
28.829431438127088,39.07611607642626
28.829431438127088,43.36715037443779
28.829431438127088,36.822412138018514
28.829431438127088,38.43595518367603
28.829431438127088,41.43272431945054
28.829431438127088,39.7844120141307
28.829431438127088,44.39602061299474
28.829431438127088,35.497817255650105
28.829431438127088,36.55545139804182
28.829431438127088,38.03323057826863
28.829431438127088,40.54731553133354
28.829431438127088,41.645753161396115
28.829431438127088,39.40109895940539
28.829431438127088,45.26449100005739
28.829431438127088,34.433603680126296
28.829431438127088,35.19775428480644
28.829431438127088,36.164038226813965
28.829431438127088,37.45687174383629
28.829431438127088,39.48006481039272
28.829431438127088,46.181955585231954
28.829431438127088,33.35779126859602
28.829431438127088,33.91377219958584
28.829431438127088,34.571548908096425
28.829431438127088,35.371596787537165
28.829431438127088,36.38718076846905
28.829431438127088,37.78291099300416
28.829431438127088,40.04777980235254
28.829431438127088,43.135850352914254
28.829431438127088,37.14993693245447
28.829431438127088,38.94228963856209
28.829431438127088,42.90518201001754
28.829431438127088,37.47120641951632
28.829431438127088,39.493840367603276
28.829431438127088,46.515226789310354
28.829431438127088,32.9712853428802
28.829431438127088,33.46003415820417
28.829431438127088,34.03535326374936
28.829431438127088,34.71152108633986
28.929765886287626,36.330151346240555
28.929765886287626,37.6699537486531
28.929765886287626,39.77220850702077
28.929765886287626,45.52094677247527
28.929765886287626,34.401374518358814
28.929765886287626,35.15009446333581
28.929765886287626,36.077412154442605
28.929765886287626,37.32016757931882
28.929765886287626,39.17850283273503
28.929765886287626,43.46036248321172
28.929765886287626,36.99134307772486
28.929765886287626,38.65199108788344
28.929765886287626,41.838335462663416
28.929765886287626,39.43082800988002
28.929765886287626,44.70918840692286
28.929765886287626,35.38048256903347
28.929765886287626,36.382563438377446
28.929765886287626,37.74375613795916
28.929765886287626,39.904069851543746
28.929765886287626,44.51844400688744
28.929765886287626,35.6207585441741
28.929765886287626,36.69256262644035
28.929765886287626,38.19572773930225
28.929765886287626,40.78362464033764
28.929765886287626,41.512430586454826
28.929765886287626,40.00019156800253
28.929765886287626,44.031567331285935
28.929765886287626,36.24133628863631
28.929765886287626,37.534013052044365
28.929765886287626,39.551910980327875
28.929765886287626,45.75575809871472
28.929765886287626,34.12799937312944
28.929765886287626,34.809266984234505
28.929765886287626,35.656967993255456
28.929765886287626,36.745455502365395
28.929765886287626,38.275576185832676
28.929765886287626,40.94442959168397
28.929765886287626,41.129809363199925
28.929765886287626,40.746571743036206
28.929765886287626,41.58635851857586
28.929765886287626,39.86964585547099
29.03010033444816,41.75526156734607
29.03010033444816,39.92336399202668
29.03010033444816,45.363429460825195
29.03010033444816,34.87154303834
29.03010033444816,35.7109927781542
29.03010033444816,36.7890574504115
29.03010033444816,38.30488881530067
29.03010033444816,40.91242985912118
29.03010033444816,41.61703097273184
29.03010033444816,40.16908936057997
29.03010033444816,43.96271635433722
29.03010033444816,36.6242545510072
29.03010033444816,38.05894131412328
29.03010033444816,40.41502261701589
29.03010033444816,43.00657707790896
29.03010033444816,37.94266593509707
29.03010033444816,40.19284208525383
29.03010033444816,43.83337665996075
29.03010033444816,36.80336711108925
29.03010033444816,38.32144800307939
29.03010033444816,40.94151100317137
29.03010033444816,41.564052848426606
29.03010033444816,40.26735130933519
29.03010033444816,43.52493652202074
29.03010033444816,37.1977608601645
29.03010033444816,38.93215751163967
29.03010033444816,42.42812168847397
29.03010033444816,38.78841457575272
29.03010033444816,42.03884358692591
29.03010033444816,39.44141174399861
29.03010033444816,44.256409133518034
29.03010033444816,36.238028319347585
29.03010033444816,37.50319669782654
29.03010033444816,39.43202347814648
29.03010033444816,44.21909505473092
29.03010033444816,36.297104789707895
29.03010033444816,37.58919151997273
29.03010033444816,39.56741617752914
29.03010033444816,45.03250933653467
29.03010033444816,35.26916041461359
29.130434782608695,41.23503970040294
29.130434782608695,41.30550150476792
29.130434782608695,41.16780706914035
29.130434782608695,41.468969087734465
29.130434782608695,40.82222386074624
29.130434782608695,42.30273913643301
29.130434782608695,39.32251971463644
29.130434782608695,43.4490096593031
29.130434782608695,37.61736258306908
29.130434782608695,39.567038469227796
29.130434782608695,44.44363103235004
29.130434782608695,36.28752398655078
29.130434782608695,37.54824423440411
29.130434782608695,39.44670778781157
29.130434782608695,43.89531422625276
29.130434782608695,37.00948198719821
29.130434782608695,38.584796043532315
29.130434782608695,41.41270585860019
29.130434782608695,40.93243677681266
29.130434782608695,42.022481946534846
29.130434782608695,39.813586400356066
29.130434782608695,46.33827351962458
29.130434782608695,33.98310475837844
29.130434782608695,34.61899197164835
29.130434782608695,35.387529112012615
29.130434782608695,36.35417984903146
29.130434782608695,37.639005211540734
29.130434782608695,39.59726410079634
29.130434782608695,44.649805747240215
29.130434782608695,36.03246932005194
29.130434782608695,37.195950000358515
29.130434782608695,38.88533698653825
29.130434782608695,42.1231313319844
29.130434782608695,39.63399067754826
29.130434782608695,44.83563977341631
29.130434782608695,35.797476480997695
29.130434782608695,36.89174492897616
29.130434782608695,38.41786611771786
29.130434782608695,41.04232749693884
29.130434782608695,41.75840003312268
29.130434782608695,40.28028586407747
29.230769230769234,35.760490343845866
29.230769230769234,36.81587715986486
29.230769230769234,38.26084208469374
29.230769230769234,40.65009122288846
29.230769230769234,43.307323183116715
29.230769230769234,38.13107650921953
29.230769230769234,40.398417644914744
29.230769230769234,44.31299562642723
29.230769230769234,36.75148533346123
29.230769230769234,38.177023130526464
29.230769230769234,40.47839790400655
29.230769230769234,43.950018385259135
29.230769230769234,37.23465524311925
29.230769230769234,38.88506802771289
29.230769230769234,41.990645317569935
29.230769230769234,40.21475993414205
29.230769230769234,45.31369177461025
29.230769230769234,35.481670187199
29.230769230769234,36.46101222413377
29.230769230769234,37.76056588984723
29.230769230769234,39.74237096085377
29.230769230769234,44.960311326962525
29.230769230769234,35.911175194074644
29.230769230769234,37.011635260002606
29.230769230769234,38.56470976003079
29.230769230769234,41.252874895612074
29.230769230769234,41.702624000193396
29.230769230769234,40.75548133087375
29.230769230769234,42.9847230587503
29.230769230769234,38.603669007088406
29.230769230769234,41.336107452997595
29.230769230769234,41.51232861466101
29.230769230769234,41.12526548378089
29.230769230769234,41.98796365861428
29.230769230769234,40.21653601559849
29.230769230769234,45.335137363390494
29.230769230769234,35.456531322824084
29.230769230769234,36.429502620901665
29.230769230769234,37.711074462151174
29.230769230769234,39.67662074473303
29.230769230769234,44.5605955214592
29.331103678929765,42.45277012509824
29.331103678929765,39.7575095162918
29.331103678929765,44.52168209452877
29.331103678929765,36.75908852932863
29.331103678929765,38.15581744290479
29.331103678929765,40.36997413676982
29.331103678929765,45.23884331272705
29.331103678929765,35.84998782782968
29.331103678929765,36.91056753129528
29.331103678929765,38.36822973431552
29.331103678929765,40.77205869551243
29.331103678929765,43.46905287483056
29.331103678929765,38.19562518575593
29.331103678929765,40.458573225560556
29.331103678929765,44.75116192233707
29.331103678929765,36.45892565002403
29.331103678929765,37.730840135887796
29.331103678929765,39.654221687299774
29.331103678929765,44.086605025067435
29.331103678929765,37.352620976824404
29.331103678929765,39.023897335767785
29.331103678929765,42.191218658943534
29.331103678929765,40.223013823596254
29.331103678929765,46.500727101750755
29.331103678929765,34.33419696927497
29.331103678929765,35.01231735621011
29.331103678929765,35.84532366604369
29.331103678929765,36.913218347634455
29.331103678929765,38.380717066196304
29.331103678929765,40.78710861902693
29.331103678929765,43.418816757022185
29.331103678929765,38.27688289491466
29.331103678929765,40.59112707661025
29.331103678929765,44.13366762606758
29.331103678929765,37.28292630616579
29.331103678929765,38.927066371518926
29.331103678929765,41.93778357004249
29.331103678929765,40.68484939256053
29.331103678929765,43.77639845938154
29.331103678929765,37.758561337635754
29.331103678929765,39.67758968457942
29.431438127090303,43.77759689262009
29.431438127090303,38.062762941024
29.431438127090303,40.132645942880686
29.431438127090303,46.46434258521926
29.431438127090303,34.650055507755596
29.431438127090303,35.38208882122344
29.431438127090303,36.29717580788671
29.431438127090303,37.49159298747299
29.431438127090303,39.20624586691102
29.431438127090303,42.478345166060684
29.431438127090303,40.06906839943681
29.431438127090303,45.86174701941994
29.431438127090303,35.370202473472816
29.431438127090303,36.28273595238914
29.431438127090303,37.470642398975095
29.431438127090303,39.166585219751354
29.431438127090303,42.388849712809574
29.431438127090303,40.21610447440312
29.431438127090303,47.64014653390793
29.431438127090303,33.28272365366681
29.431438127090303,33.76900648566054
29.431438127090303,34.342517211432806
29.431438127090303,35.021156367461515
29.431438127090303,35.850738880202606
29.431438127090303,36.888286782873365
29.431438127090303,38.318787166514156
29.431438127090303,40.59089096698014
29.431438127090303,44.82252436828207
29.431438127090303,36.66645049670229
29.431438127090303,38.00104085113924
29.431438127090303,40.03442770656334
29.431438127090303,45.57681520211945
29.431438127090303,35.71945073918507
29.431438127090303,36.71675893240543
29.431438127090303,38.07089156502179
29.431438127090303,40.15568950190421
29.431438127090303,46.66915549459674
29.431438127090303,34.4085019578135
29.431438127090303,35.099709319702704
29.431438127090303,35.94065216987115
29.431438127090303,37.00905425944418
29.431438127090303,38.48628800085748
29.431438127090303,40.90529872561893
29.531772575250834,37.96623832452733
29.531772575250834,39.93148593944209
29.531772575250834,44.55551138991642
29.531772575250834,37.304518030137714
29.531772575250834,38.88561072424497
29.531772575250834,41.61426753403177
29.531772575250834,42.123371804287835
29.531772575250834,41.053002857025206
29.531772575250834,43.63509206326175
29.531772575250834,38.58209139126143
29.531772575250834,40.997901742888295
29.531772575250834,43.800153848303545
29.531772575250834,38.34365755546866
29.531772575250834,40.58262186022502
29.531772575250834,45.73463520385626
29.531772575250834,35.796968568316885
29.531772575250834,36.8097311394034
29.531772575250834,38.16401182388643
29.531772575250834,40.2559336621881
29.531772575250834,46.605528741114014
29.531772575250834,34.74929820821148
29.531772575250834,35.496176144704975
29.531772575250834,36.420175038432546
29.531772575250834,37.62824638734383
29.531772575250834,39.37108190888259
29.531772575250834,42.75942308915424
29.531772575250834,39.94152095630829
29.531772575250834,44.59481363691199
29.531772575250834,37.252947740588716
29.531772575250834,38.80318276340117
29.531772575250834,41.4407613061135
29.531772575250834,42.540163663383524
29.531772575250834,40.30150526981619
29.531772575250834,47.23521726031812
29.531772575250834,34.01602029019079
29.531772575250834,34.61276052273932
29.531772575250834,35.33965383102405
29.531772575250834,36.2255795634485
29.531772575250834,37.36281316357802
29.531772575250834,38.9742851810213
29.531772575250834,41.80763063110704
29.531772575250834,41.700892566888285
29.632107023411372,42.11335758405965
29.632107023411372,41.45735820647825
29.632107023411372,42.94643576655966
29.632107023411372,39.962458005614955
29.632107023411372,44.36610782402284
29.632107023411372,37.8576017780689
29.632107023411372,39.688356530867594
29.632107023411372,43.441476372539576
29.632107023411372,39.18625330172709
29.632107023411372,42.152835361606236
29.632107023411372,41.3854685628126
29.632107023411372,43.14281566850857
29.632107023411372,39.651510329126566
29.632107023411372,43.32913965542886
29.632107023411372,39.359810551361456
29.632107023411372,42.562222075527984
29.632107023411372,40.61974120747759
29.632107023411372,46.52209783141132
29.632107023411372,35.11686210633308
29.632107023411372,35.92579494863783
29.632107023411372,36.96071441529173
29.632107023411372,38.34799093656063
29.632107023411372,40.5100475811561
29.632107023411372,48.311984172817944
29.632107023411372,33.025556576294704
29.632107023411372,33.468658488971144
29.632107023411372,33.98268358253532
29.632107023411372,34.57475757513067
29.632107023411372,35.27611630072895
29.632107023411372,36.12773227818103
29.632107023411372,37.21721139547712
29.632107023411372,38.71629531808165
29.632107023411372,41.18708046585768
29.632107023411372,43.722350318820084
29.632107023411372,38.76859477481384
29.632107023411372,41.27860040429796
29.632107023411372,43.45252312044745
29.632107023411372,39.17190057656508
29.632107023411372,42.132978876235605
29.632107023411372,41.43097006392442
29.632107023411372,43.02941831075012
29.632107023411372,39.83114201560491
29.732441471571907,40.295141379307125
29.732441471571907,45.508636137912234
29.732441471571907,36.650174370683175
29.732441471571907,37.89987341817168
29.732441471571907,39.70923517763926
29.732441471571907,43.31333052279888
29.732441471571907,39.71071534394878
29.732441471571907,43.3178347605333
29.732441471571907,39.68556298474481
29.732441471571907,43.25797990375724
29.732441471571907,39.801102734840924
29.732441471571907,43.576502934596334
29.732441471571907,39.29418171280867
29.732441471571907,42.28084278402954
29.732441471571907,41.49492123671509
29.732441471571907,43.32406098952915
29.732441471571907,39.69288443600688
29.732441471571907,43.27569580449088
29.732441471571907,39.76951178345846
29.732441471571907,43.476638513796786
29.732441471571907,39.44622525689999
29.732441471571907,42.64457128552472
29.732441471571907,40.8156424640199
29.732441471571907,46.02383821409641
29.732441471571907,35.99165892162128
29.732441471571907,37.02469206213656
29.732441471571907,38.40284360982754
29.732441471571907,40.550855562854295
29.732441471571907,47.705194755797365
29.732441471571907,33.991853583705684
29.732441471571907,34.57796740075341
29.732441471571907,35.27077451092208
29.732441471571907,36.107036066235345
29.732441471571907,37.17035970365041
29.732441471571907,38.61211102703644
29.732441471571907,40.91301497870856
29.732441471571907,45.44286634760268
29.732441471571907,36.73487072352616
29.732441471571907,38.00381575376341
29.732441471571907,39.874617101173435
29.732441471571907,43.80488446941402
29.732441471571907,38.96847073451897
29.83277591973244,43.418171437361906
29.83277591973244,39.87563374094905
29.83277591973244,43.59596429246884
29.83277591973244,39.587073322634346
29.83277591973244,42.83147033280924
29.83277591973244,40.855474434348686
29.83277591973244,46.90075999328672
29.83277591973244,35.21116884440713
29.83277591973244,36.02451405863799
29.83277591973244,37.04222270982395
29.83277591973244,38.40696881845678
29.83277591973244,40.480977876683774
29.83277591973244,46.07267834047481
29.83277591973244,36.22966636930052
29.83277591973244,37.30690054430658
29.83277591973244,38.78503823922375
29.83277591973244,41.14917474267605
29.83277591973244,45.05495116380663
29.83277591973244,37.524145823577165
29.83277591973244,39.09038204562625
29.83277591973244,41.749953143369666
29.83277591973244,43.09913100434672
29.83277591973244,40.388829325415784
29.83277591973244,45.52373127130112
29.83277591973244,36.92437087694343
29.83277591973244,38.23380269610517
29.83277591973244,40.20231910731486
29.83277591973244,44.67314078896189
29.83277591973244,38.03199587962872
29.83277591973244,39.86959044489921
29.83277591973244,43.570393669397426
29.83277591973244,39.61896078798353
29.83277591973244,42.919228277039245
29.83277591973244,40.684872672930545
29.83277591973244,48.38777933225577
29.83277591973244,33.47969917478901
29.83277591973244,33.96567257809649
29.83277591973244,34.54169368843413
29.83277591973244,35.21532883157887
29.83277591973244,36.026614911490086
29.83277591973244,37.047787564761926
29.83277591973244,38.411948560130725
29.93311036789298,46.831675640618386
29.93311036789298,35.56789893387945
29.93311036789298,36.44704132252291
29.93311036789298,37.568526951734505
29.93311036789298,39.12791658522854
29.93311036789298,41.722270033177274
29.93311036789298,43.63322528873981
29.93311036789298,39.85002499279056
29.93311036789298,43.35958778395491
29.93311036789298,40.29413366480492
29.93311036789298,44.724147178888046
29.93311036789298,38.26995075370565
29.93311036789298,40.19970364027061
29.93311036789298,44.39435995221948
29.93311036789298,38.726742802003656
29.93311036789298,40.97328064340934
29.93311036789298,47.03396343883499
29.93311036789298,35.333204774756986
29.93311036789298,36.15094985103231
29.93311036789298,37.19152064248981
29.93311036789298,38.58720321835617
29.93311036789298,40.733214945004114
29.93311036789298,47.259148773823235
29.93311036789298,35.056177805928115
29.93311036789298,35.81662514783808
29.93311036789298,36.75504322387165
29.93311036789298,37.98660384164271
29.93311036789298,39.756200531542206
29.93311036789298,43.125556982226534
29.93311036789298,40.68782959197713
29.93311036789298,46.81775519551811
29.93311036789298,35.584973153434085
29.93311036789298,36.46909145991429
29.93311036789298,37.59386522801306
29.93311036789298,39.17361362726526
29.93311036789298,41.80935537629232
29.93311036789298,43.41075532657067
29.93311036789298,40.21938115455199
29.93311036789298,44.446622207510224
29.93311036789298,38.64762678264876
29.93311036789298,40.8307258011213
30.03344481605351,43.40969786173125
30.03344481605351,40.54720349797417
30.03344481605351,45.46901679424329
30.03344481605351,37.56439604405186
30.03344481605351,39.08522249151181
30.03344481605351,41.55860285989339
30.03344481605351,44.70601472974236
30.03344481605351,38.594412173433874
30.03344481605351,40.68904522297163
30.03344481605351,46.19784600218898
30.03344481605351,36.63580281246842
30.03344481605351,37.79345741994775
30.03344481605351,39.424369292417545
30.03344481605351,42.24700461481089
30.03344481605351,42.775368796054465
30.03344481605351,41.67435658888378
30.03344481605351,44.32346857627178
30.03344481605351,39.139364922368365
30.03344481605351,41.67341030130201
30.03344481605351,44.31613446734232
30.03344481605351,39.15242251782512
30.03344481605351,41.68022858933195
30.03344481605351,44.270549233044896
30.03344481605351,39.214047888386666
30.03344481605351,41.80053997993015
30.03344481605351,43.92401142986076
30.03344481605351,39.735394040091165
30.03344481605351,42.921386013826904
30.03344481605351,41.40651021568941
30.03344481605351,45.314903482109635
30.03344481605351,37.77629793253507
30.03344481605351,39.39174267970523
30.03344481605351,42.16064485680025
30.03344481605351,42.982116047885796
30.03344481605351,41.29975035421004
30.03344481605351,45.81749757359877
30.03344481605351,37.11913876142372
30.03344481605351,38.45549601323899
30.03344481605351,40.45051528788367
30.03344481605351,45.02902006656137
30.03344481605351,38.13553695291379
30.13377926421405,44.17556205069856
30.13377926421405,39.66374253870817
30.13377926421405,42.631240127788594
30.13377926421405,42.35735668817427
30.13377926421405,42.950397350707874
30.13377926421405,41.71088418854087
30.13377926421405,44.7307034066136
30.13377926421405,38.85263322421259
30.13377926421405,41.06763105870122
30.13377926421405,49.61443876629203
30.13377926421405,32.868923263954954
30.13377926421405,33.2519069079013
30.13377926421405,33.69214041042483
30.13377926421405,34.196355004419694
30.13377926421405,34.77834209237683
30.13377926421405,35.46503087045905
30.13377926421405,36.28927555968337
30.13377926421405,37.333109901480334
30.13377926421405,38.72380193303686
30.13377926421405,40.8450888791586
30.13377926421405,46.54954080125721
30.13377926421405,36.46655508506346
30.13377926421405,37.5564035761111
30.13377926421405,39.039368157055556
30.13377926421405,41.39998045164695
30.13377926421405,46.06129508694887
30.13377926421405,37.094391317462396
30.13377926421405,38.38270450699321
30.13377926421405,40.29665705955021
30.13377926421405,44.24213066452553
30.13377926421405,39.57624368068
30.13377926421405,42.44217815495795
30.13377926421405,42.75859647100853
30.13377926421405,42.08228082211822
30.13377926421405,43.5995819150241
30.13377926421405,40.57453091735824
30.13377926421405,45.19953047018747
30.13377926421405,38.21516485223279
30.13377926421405,40.02303466585369
30.13377926421405,43.500435035379404
30.13377926421405,40.74802964203727
30.13377926421405,45.983275451222
30.23411371237458,38.08562237596644
30.23411371237458,39.777249622625654
30.23411371237458,42.77097947403321
30.23411371237458,42.450965202691044
30.23411371237458,43.161594871229724
30.23411371237458,41.69297925416627
30.23411371237458,45.408889156930506
30.23411371237458,38.22775022434937
30.23411371237458,40.00559073654534
30.23411371237458,43.2912520570638
30.23411371237458,41.45719839510112
30.23411371237458,46.579732692774535
30.23411371237458,36.725330672015794
30.23411371237458,37.86758468044254
30.23411371237458,39.456535031948256
30.23411371237458,42.12359920187316
30.23411371237458,43.98689437693073
30.23411371237458,40.27714284031958
30.23411371237458,44.006256223059765
30.23411371237458,40.26231923684289
30.23411371237458,43.946677471144696
30.23411371237458,40.354224265820115
30.23411371237458,44.21437942488106
30.23411371237458,39.935269942173974
30.23411371237458,43.12858424824936
30.23411371237458,41.74442893730006
30.23411371237458,45.17450155791287
30.23411371237458,38.5446479929546
30.23411371237458,40.48911967897389
30.23411371237458,44.64605064560835
30.23411371237458,39.29584875226969
30.23411371237458,41.790845789437135
30.23411371237458,45.009725361856304
30.23411371237458,38.78271463978137
30.23411371237458,40.88318347551497
30.23411371237458,46.25620137325001
30.23411371237458,37.1193048259228
30.23411371237458,38.39834534587326
30.23411371237458,40.27474754917202
30.23411371237458,43.97860602814204
30.23411371237458,40.292567171981304
30.334448160535118,44.14194383876332
30.334448160535118,40.365888350501
30.334448160535118,44.0572635049721
30.334448160535118,40.496083472061045
30.334448160535118,44.45599196166539
30.334448160535118,39.886079045028836
30.334448160535118,42.898975422300225
30.334448160535118,42.57542856014908
30.334448160535118,43.291422796516756
30.334448160535118,41.81023667893186
30.334448160535118,45.56044827328201
30.334448160535118,38.31772949989736
30.334448160535118,40.08932752029376
30.334448160535118,43.351147218331626
30.334448160535118,41.702504946876985
30.334448160535118,46.0519762220665
30.334448160535118,37.68079119489691
30.334448160535118,39.14974201228842
30.334448160535118,41.45878766839961
30.334448160535118,47.60691763333782
30.334448160535118,35.7231525382794
30.334448160535118,36.58980272929248
30.334448160535118,37.6775696294669
30.334448160535118,39.14230195990335
30.334448160535118,41.45025268712711
30.334448160535118,47.668276190965976
30.334448160535118,35.66368638833219
30.334448160535118,36.50353897936959
30.334448160535118,37.56986804689193
30.334448160535118,38.99513015732315
30.334448160535118,41.181271712358004
30.334448160535118,47.717058998672215
30.334448160535118,35.60344356826123
30.334448160535118,36.42933812997849
30.334448160535118,37.47752504208629
30.334448160535118,38.86817959083194
30.334448160535118,40.96291387839927
30.334448160535118,46.2356360449782
30.334448160535118,37.43325407405066
30.334448160535118,38.809855047346645
30.334448160535118,40.87257040719162
30.334448160535118,45.80128616105937
30.434782608695652,39.93448967246949
30.434782608695652,42.881456019397326
30.434782608695652,43.00765368002517
30.434782608695652,42.74368699255483
30.434782608695652,43.326658746038426
30.434782608695652,42.10613251894171
30.434782608695652,45.045045944494326
30.434782608695652,39.33964426273223
30.434782608695652,41.72234424905548
30.434782608695652,46.70850350344406
30.434782608695652,37.12692849672708
30.434782608695652,38.36037202171215
30.434782608695652,40.112754677236055
30.434782608695652,43.28106245382803
30.434782608695652,42.194885142112945
30.434782608695652,44.779350767998146
30.434782608695652,39.725885411528
30.434782608695652,42.45859985567026
30.434782608695652,44.0112244302434
30.434782608695652,40.90169827108174
30.434782608695652,45.5533226201828
30.434782608695652,38.63003210492898
30.434782608695652,40.54008969117325
30.434782608695652,44.35954909982887
30.434782608695652,40.35068717130111
30.434782608695652,43.87087222928965
30.434782608695652,41.137643108507724
30.434782608695652,46.674209343401536
30.434782608695652,37.16267342557777
30.434782608695652,38.40842178278384
30.434782608695652,40.188396302975384
30.434782608695652,43.447273961362434
30.434782608695652,41.87510133170325
30.434782608695652,45.944777709112536
30.434782608695652,38.103352410636546
30.434782608695652,39.72593061935964
30.434782608695652,42.45825555254611
30.434782608695652,44.00027730041331
30.434782608695652,40.92826441494314
30.434782608695652,45.67058803580875
30.434782608695652,38.46650266656281
30.434782608695652,40.27418543793635
30.535117056856187,46.24501372345245
30.535117056856187,38.007860358651094
30.535117056856187,39.55332708162139
30.535117056856187,42.04371635740424
30.535117056856187,45.89669218335433
30.535117056856187,38.46103764609251
30.535117056856187,40.22273666892681
30.535117056856187,43.41255737252551
30.535117056856187,42.31628336041288
30.535117056856187,44.90441895724881
30.535117056856187,39.851439498849
30.535117056856187,42.61075303400752
30.535117056856187,44.07261530077613
30.535117056856187,41.145718406981736
30.535117056856187,46.231490204442956
30.535117056856187,38.02549942911147
30.535117056856187,39.58029765680017
30.535117056856187,42.086147614442105
30.535117056856187,45.7017678685844
30.535117056856187,38.722768679145986
30.535117056856187,40.62542145804001
30.535117056856187,44.43705388119999
30.535117056856187,40.56345300966983
30.535117056856187,44.254770986315584
30.535117056856187,40.84852886936739
30.535117056856187,45.10041412882934
30.535117056856187,39.56320760131491
30.535117056856187,42.05856684258759
30.535117056856187,45.83860867922316
30.535117056856187,38.541630608204365
30.535117056856187,40.346625499850816
30.535117056856187,43.69807766446832
30.535117056856187,41.78290462707205
30.535117056856187,47.25080711214568
30.535117056856187,36.72984490317999
30.535117056856187,37.81189878142762
30.535117056856187,39.275718877603865
30.535117056856187,41.555732700982645
30.535117056856187,51.220205277317476
30.535117056856187,32.09403523085995
30.535117056856187,32.35016147238196
30.535117056856187,32.64916806853519
30.635451505016725,38.45310951530736
30.635451505016725,40.173009106781564
30.635451505016725,43.17689968934874
30.635451505016725,43.167978228313025
30.635451505016725,43.19868487837228
30.635451505016725,43.13249926831486
30.635451505016725,43.27360542848644
30.635451505016725,42.97777913670929
30.635451505016725,43.62102129518409
30.635451505016725,42.295187290056376
30.635451505016725,45.5505764650058
30.635451505016725,39.23210399671752
30.635451505016725,41.4230307667098
30.635451505016725,47.23466493940465
30.635451505016725,37.01823944402565
30.635451505016725,38.167965472229625
30.635451505016725,39.76020964233435
30.635451505016725,42.35282212365878
30.635451505016725,45.34725241246818
30.635451505016725,39.52516871035548
30.635451505016725,41.91377016369639
30.635451505016725,47.31672067517759
30.635451505016725,36.92885509899661
30.635451505016725,38.05360031847059
30.635451505016725,39.588907168379826
30.635451505016725,42.03875926104679
30.635451505016725,46.60268645916898
30.635451505016725,37.811241239985115
30.635451505016725,39.252717352836285
30.635451505016725,41.43565634269991
30.635451505016725,47.3770916416762
30.635451505016725,36.83971935393278
30.635451505016725,37.933926005477666
30.635451505016725,39.42006543195977
30.635451505016725,41.748886230298666
30.635451505016725,48.89069342806369
30.635451505016725,35.01918427321736
30.635451505016725,35.69383783430184
30.635451505016725,36.504148896109584
30.635451505016725,37.50731831529313
30.635451505016725,38.83449976405739
30.635451505016725,40.76351704391348
30.735785953177256,45.673288021784884
30.735785953177256,39.357178775290166
30.735785953177256,41.550363230998464
30.735785953177256,47.523897590553794
30.735785953177256,36.95308719748751
30.735785953177256,38.067345233611974
30.735785953177256,39.57717889442822
